,order_id,prediction
242,c3be4ad802d368b11e406cbe3ea4ac1b,70.91149222359228
249,798ab24691d9e866ae1b6551d0fb41f6,65.17543324426762
255,3484bd0097c1d29a24e5498e3fec2bd9,79.6906862925306
257,2773dff03f9f609538790fd43ce0809d,58.177245190821935
258,451bfdb5981e5efad36106c9f247719e,82.90917512627252
263,8af5ceb846b549924c66456dd75c44a2,118.65495461965055
274,e46720d1d6df240ca150d9d65757dd52,91.40330921879303
278,c3abc1d07941d5eb7135afa1ae9f79b6,56.54462776777178
279,afafe680f3e0eb812cc9b26fc28302aa,68.04702137276558
286,c2d678db83e27ea8efc6c70fd96d27df,50.6784113774557
292,244c608f2a3c4393d3c96f9e4ecbd962,61.3423793173494
300,250a9834a5d8d2343853e6e06d6364f4,116.80255035245133
311,914bef6a956517261ecfcf1ca7514386,80.52779079844012
312,a158ead39d2ab957820298619fa853f8,87.15998191265949
314,b13c87e52222ac3e4d4174d20479dab6,70.61727147039906
325,e15d25699c74b2e86e50da6cfc9a31f3,58.44971003573232
327,52ff1c7e796ae034a6337f602c953a06,102.12026294183055
329,a4dd90c0bc9fe12f216fba4a1709c958,67.97072758883502
331,3d541849368770b0c6778ea850d87b87,63.4701433717187
334,1bac97c96a48901734dd39be97afe095,82.69676313389189
339,98c5736fefd9aa73e028f71cd51d606e,132.8404392240303
342,9eb3166dbec14483d88f47aedc64b3c1,105.22894236983066
344,3a72dbddcffbe014fda9f3d5a39969d2,61.64940339007991
345,594081e879d19bae2b9d2332b63708d9,57.070482886319155
348,b768399a842d0c39a0551848130f05b1,120.63863466426281
361,93173eeec48c17080ebbd744f1a55ebc,88.43137781451908
363,625aa7046be12b908f31be454ad6713b,106.57289857134992
366,7bab6e0b75c2809baf29844666674650,69.19384872560424
371,984ee4b6a0cbae164ed256cb3a442319,105.70910185945152
374,3af11e19fdf2bee4fff3157b58b7948c,71.1463128701253
383,3bc8dd6d1a38159178a2e0c7ea7eaf08,102.29607819386628
388,1e9018cbdc1519a659ddc4a2dabb2266,62.095464956258596
393,906c1adf3e6acdf703fc9a8cb7a54843,88.4678793967736
397,f59f1ae0d89814bd0f94c4080678b7cb,57.697611267122696
398,24961ea1fb3e08cbacc2d306014bf879,59.31778082999396
402,71ba3b4fd7f146bd02b2b85e9cea8b59,64.05375587552064
405,1cb6cb9da551c547cc23e5386765b671,75.49680788363081
416,8f54e6d34c1b0ab334eb9b6b433c8f8f,95.77938717111772
422,e37b7088562bde95c59c5fc9bf751548,85.8920409475372
427,5bddd7f2f9e78e6bfaa26714c241ba9e,117.11607413694063
445,4f88079d807ce788baa49083c551c148,54.12496125004026
452,5a6f44e8337dba56122b4b779e838001,62.54236389721262
457,fea8fe44d1f2a8371735f42a30dac844,63.19001329907857
461,15a4b54c173a1eeb7cfe93e7907fab00,41.25548739831835
463,fb939372e56e0e8d2c7ff3b6ba4a906f,117.8283745237607
465,40914a6ebd5831a07cd257e8b33ba627,60.51895993978654
466,8544918671ba8bfd8917dc60c762660c,86.83954696311191
469,7be04921e8593833ac885640e7b4997d,64.50951152513369
475,190e66ef02f1c143284948c80948de87,103.47737563320337
481,5c66619d457d68cae6d6e0cd88f0d6c2,100.80262117247636
485,91ffc5186d5f1b6e54ae5472367b9354,91.64304171053271
486,84955db0971fc30663225a57b10603ef,40.14500435662352
487,a15629011507a43f5f20086ffc894611,58.116212002527504
490,9abb10378e5ebadf6c75ce666d20b779,122.48471473375483
496,fe4423a54cef31e2505206046c396d60,47.692840175734794
509,7eeadad472d63628b92bd3938415a63b,70.54432962021671
513,4ce18cd7222ba8bd914bf0d0d67ee6ab,86.84295622952823
521,fa8afa32cfa05857376b40fa47b16e8b,51.860140851316096
525,4eb2d6b3d733370d3f13d6e9a6d69095,115.7142365567959
527,d7453b22249c1da624c1515515579825,54.54961542258425
528,1355262f8a150d486699a102145dd042,102.9168011447675
535,4f06bdf731bd9a0a246731ef9cd7c3a6,39.24726050987148
544,96e2ee6d71490b0f7da987d3b9d5b0c2,87.34543173301206
546,4446bfffaa5134425ed77261855dff0f,72.17040428639355
547,957a90a7e95ab4e493d4e4c359d3753d,143.50354662468396
557,775e1bd2b8d7a4f3d695002061e31946,69.10229977476192
560,02ac03b5c8113d69b62568606cfef85f,58.20440858454408
566,d9372c8ecab99741d4d54f20518eae97,104.44314941567629
569,f629881954df817b768c981ad52c56ce,107.08999009040855
570,4f1a0729d5ee1c807f92e6e1fad56e84,88.63219447389541
576,418d90f16a99cfafd5d6cd43544d4469,77.93721247875648
580,586acf1b5a58bcd4d53c8e76eefd320c,59.300127005778215
582,bac3023b1190c00dc020c558952bf348,101.6946013007684
594,4d322b65c5ff3c0ab5a68661fe499c33,81.68304960242365
596,3892a406828aab728e905624817cb2ca,82.94724285508734
599,b796d357db4d48aba8d2ea205d708eaa,98.52599068250787
609,5e85db47f54363bb4b1e31ace959090c,117.90976477178877
611,9ae624c5b8fc7060e5508052fb534f06,48.68303817149516
612,ced855903ee00eefd2486ccdac37b2cb,58.137839400515475
614,6bc67fb1d8cc2cff2b965833bfe908a8,56.62000678978775
620,6673f5485097f44afee7a6cf2e08627f,33.94682775488087
621,249c4bac52d75e2e4b6ba702665eb48e,48.14100983842528
651,598abe5f7d20c908889eefba236ae64d,97.42894346860811
661,5db6bc83085ecaafd908be8594f92a49,81.99372454623106
674,fdfe09d72fdd40b44c25077e40de1042,78.55310491764149
683,884779c2d50c4e0cbed3e85fc36010ad,48.209285289777405
708,8a29bdd617be9f72851b8a137f713ba5,84.95133181818487
720,a6614ad6022be29d556f1e42ba46a4e4,61.92170920681254
727,b83227f3d982c9c06e71ab0ef2f900d4,76.99953078652281
728,50b08b192984825b1db62dc9a1c82d32,76.76501227513131
729,0cbb33c0b8bc5ef25779128ff0d9b8a1,72.68800304005855
734,b8633cb2a8e4f59eaed768939b50f5b7,87.1375115988548
746,6204bac28a09b12bc5433bc86999fb4d,46.05331130163427
759,31e5be75855997b43a902881664415c9,106.62575518347644
760,712fe9ae31ab5ad376fb6db3c9928527,53.13686407241126
763,ef769fe1c3c3a0a53750f79699ae30ac,40.58545451321008
777,7ea954a2090b43d04c23ce1fc880366d,141.88920293406096
787,47b2c40494f097dc59370c7702bf5f37,40.37214584335358
789,9c75af4a188ef7fa7a7b1694e9308280,86.07276102470357
792,c96829b3e2ecde967661d91538428eb2,64.61953646583176
794,6fb9d7944ed89b2cdb942e82a3146d11,67.67335346164643
801,d6d0d4217e6f1beba9f62e7854fc6633,58.131681127200466
802,7cf4bf74d38a187ca173caf13289d762,51.21233542458434
808,1dfa2059e0145e254f008c39dd667661,63.222743706530856
819,483aeb4b4264aa0143b400029e75a36f,61.67162753318627
827,dc2291b1e34a4b00bfff7e6dcc3dc41a,98.68018492935651
834,4a000a4571294a77e7da1c92b4efa573,96.32757044164069
836,9cc2738807da9d3b78797542d40d1ecd,109.06983905913208
837,979581752e8c6a55adb71a112e0d59f3,39.748803318632284
847,21c3ca0cd8e7f0e2c3f913fa02cb37a6,59.20394259051365
848,d59d8f884b689a8ba6357a60929f5982,67.16338834684034
858,5da1bd3eacd43a8552010b0195eb76a8,77.48307541991002
866,2e34e2746cae9229ca70acf1c60ca269,82.8807614755604
877,f67e4c71cf46ef411d244e86943ecae1,90.46218683036413
883,c024209d06b4ac76805427d228446c19,91.23873979986783
884,a2cd35567e84bacb9466c5967dcd0a0b,85.7170720631836
885,c4c295d9d2630b19c6af94efa2fa3ba6,52.75853889018956
887,464b8c0c52078b820f4d128a1b31aae0,71.32461334240362
889,49de7e6972e8b9cbf2bea6bd94cc5f02,114.88314347803777
890,80e81dd9b9d24cb517ab8cc52fa73d71,72.02298710332866
907,6b595dc70382d1214c5640d90dd83605,54.9636995283675
911,0bece5648c9d3c38295ac66833f6c414,76.42700940750078
912,4daeb7ee39379225826216f0b0a765c7,102.14980479479914
920,105844ebc83d16637743b4b36e4c8a5c,55.17020972352867
935,948ea569c35df426fb65d41e0c368905,91.70373800832266
945,99ff66396b2736a42a7744075ec7fa1c,78.17642320544063
954,9fcd229546524c48c5c3f4d52c1eb2ba,144.51218084412042
955,6aa06008b26ea28a02b0c1f38a203605,52.843435779157524
957,d78fca4a0e17ba1f1ec82d798713d1d9,135.62320882646293
959,3c6e2fb359834182c626bd999220cb61,63.379029531353574
961,0a014f3ffa456b55eecbbcd23dd0e059,87.36882762269722
963,dd1c0cdcf9a72c694441b006314fa560,91.09807745818641
973,965a787a49c195a32baf62dbf3a7e16c,79.02095062110888
975,3f75df7effff43874e225ce8779f68a2,78.68951821269425
978,b4a06cc94a27856c5093faabcbdce390,51.41959347535125
986,01b1c652ad8df4d7f81d5f18bc096929,68.17578616100091
987,cb3edcf9785800f01cec7d33264f76d3,64.71852441743613
992,b98fb2078219d94eeea8b0955e4b881e,57.82588603748064
999,b4147839b390f74307c12425a24564b9,78.86300549060616
1001,f6d53ad782a16d519c4bec3f0e63589b,81.50324734951928
1004,62bd3ab74e8106345c96926f917e15bf,133.74354722290758
1005,e307748fe353c4cb1f867c8d0c093a62,68.01768977653974
1008,eda14b2627f01b855ec289220d6b0064,62.349587808471234
1010,6929567adf0f376a9551f92a428caae9,61.1541122579051
1016,caa3985ac00cbc579b047b9a8acb81f7,100.47194088272744
1023,a7487124d0fbfc28b1d2199a138a9d4b,68.57389830755655
1037,5d1fafec745a09c974236b913823ab0b,87.68627149697629
1038,5e10ae929d6f6b8d6e29b1f96b72e032,42.90462244237594
1042,03721e394d734fc03bb3a7e4a325559d,61.347439496471765
1046,06b72ea1d09d35cf9a6b6288d2c2b0b1,47.787291799265965
1050,beaccc1eeb55cda6f645127b45b6de29,56.14638695940096
1065,55a385fcb11951d397dbfb2a73a720d5,84.1209816890642
1067,520adbcad4763855e57c99e8f4ab41e4,87.9434831553718
1072,bb6ce4d0a8f06b109fef7246550bad50,86.91189192206998
1096,7ebab6283d87c169291afd709bd9b4d7,116.26086229585046
1097,68ca84cbce12e85b3efacc7248ef8123,59.46680733675193
1100,0e44c162779665341b35f5457d1811d0,91.9711183327817
1107,4505026659255a5f34d9aa080af45394,90.36334977001643
1109,5c194bc0ccd17c253c5a8161fb416986,77.12097481961403
1113,6a517c0b810becf4b3f0aee8e068a785,72.91158858742382
1118,a34538607089bc9a38d570d6892ab872,71.32214261078757
1122,f8024f0a48d0858275b66efbca583a78,90.3317976682332
1123,9d166fb602da06d79bc5ac29c9457762,67.31065013832284
1128,07314839d9abc923a3e22b1f5cc36a8c,88.50152598544759
1131,8fec2ca3170aa97292f28adc9c03d8ef,70.9974485155472
1132,52a7c2f6a5802f7d86a4e24810e3482e,47.92765680509404
1135,269c5987736052004c51bbaf4bdf045c,110.15808849337759
1150,e8dba6b5f0e0a224219ae3b72941413a,83.95718790567258
1152,6ed112486894a5c2a0741d1dc9485e58,89.08461357964504
1154,9fc2e31a69654796ae063fa3430aa261,70.68264529133731
1160,bc5d2e5ea3aad85149bc44456b3e16a1,61.29831244452811
1169,2ff1763e406b2355b0ee856757018747,124.99386473709464
1170,7b86d7e87dad1bc01eaebc2a58130dfd,57.156829902305866
1171,06ecf2c686b9dc37314f65249cacd3b0,138.0629775261948
1176,4284994653bfbd6d1d161cd68313d843,135.8947455488502
1179,2e84f55cbf79508b6910753179c5d7a5,72.6523907552969
1190,e7b00f92078d53081e5765d7ea421e90,57.821128493198344
1193,7e3979ae9582eb118930334ffb2081da,69.05703848601192
1202,76214e3e46a738a580bc7750d67d121b,78.47066465668475
1227,851d433b2655f54aed48420a41c13879,77.21546520335454
1233,8cbd057ae1c0296d5a4b913a0effda92,48.271093485409565
1239,e181ef7d0905eca904e27d1e083bb464,87.464202469649
1241,b6163e4047fb43c759e85e81bfc50a48,60.25025336615582
1251,855e5404535b6809cc157654fc742ee2,79.4327645133383
1256,86cc5e2df741ed674fe0eb89ad795398,91.52860033465811
1270,423ce3a97d3aea11bc346b7361b4ca07,64.16168682108146
1274,2f92d27998a53386c92c7f856241274a,129.64499059955207
1278,8382e6baa4e1f026d1e7d9489ae59e2d,82.66653275321757
1281,381ec732e3309aa7c9e5b1a57bcc4e53,42.24118735286883
1286,bd12ce00a65443ddeaed083f7c8479a2,92.50520872156368
1289,71a52306c9e71e4e417e2a3a944ddf97,69.96990379405929
1309,b415988006129fb913b030959d61aaa7,62.30783285810827
1313,90eabdcc15b3234812f7d4d487241ad1,49.900785016802715
1321,78ded4255afe70b897e4d3ecb9c0848f,60.6996931254897
1324,2df8c47dc70d7121f5f6913cc4f07771,99.2428285659959
1325,9e05b047a9c4c167ee0f201cc67a7fda,114.42542824038395
1327,b0b4a6dfa1b7544ea75c1eb175d1e4d8,61.681777543404124
1328,909e99e3c97d2b6f47e9225a22f3f9ff,111.99437357758552
1332,c53746a673fd9f1a005d652ebb2245a1,90.53338079352115
1349,ff5eb3121269e9350c9e1de083e5b3db,90.35160790872317
1359,c3ec338c26c978ca865142d999a9d062,71.10950167168981
1363,be3fc28c1b22f88360b2720045a61466,68.01628786999514
1370,2a505e5150ca97f48cd4db3a61e4fe99,76.93987470448987
1377,7e75b4de15d6768ac1b5df903208dbbf,57.85197731237392
1378,2e2a7aa53fa75dcc157c92032cee1681,126.60574036285908
1388,34808c0a0ce290d13e30900babb30cc0,78.54089529200627
1392,e291cb3d746e5d34b1a08047a9d11844,68.84737107867525
1401,1b2bd68f9dbb2cb2aa55eb2b7f5f189b,92.18588196499773
1414,eac76f5f6ff621d8e21b01b69a4e0813,78.49617790633877
1418,7c05d6be9347c346176908980f48954a,49.92181406297618
1420,d75f67fee995c72f0110d5c88d9eae76,95.29476074987303
1426,7e572125c64af74b73adc2fdfd819432,120.90716525069158
1433,0b8fb527a00568db2036adaad2d8dbf1,67.63570812271651
1442,49ed1b196c43a24b5232e04bc9057f7b,111.6103730901369
1447,9a0bc800ae968772dc2237c0e12a09a3,61.17435222593844
1457,7cd49b5a651ca46f3ee3f04824c23898,70.20905256323931
1463,bf3c2b18c9d6817f2efef84f78897c47,116.56185548183718
1465,55aaa2b77416bf7c1c4356fc069e43e7,67.59039868230381
1475,db4c2c16d09dda9338883b2cb2e76433,88.8748611801596
1484,76c95100f03b2f2780b1c8fcda3299b8,52.5928798217584
1488,4f0c2267c02a9518149a820df1d13f8a,101.3422149724739
1489,c0ba9ce00850771b267c64538b22f257,95.73737026825293
1504,ab63c18a15d83474571964f133f46f5b,115.42463668317964
1506,3f333f8a52030759dcfed5aee15855da,116.04555963723183
1512,b25f940b1ced4821afc14a1886b661cf,56.58555312627077
1514,de6dda69986ac1d23f61ff73536be5d5,61.853467738690036
1521,82df0b5033d3641e47f880f376537de9,100.87800126006492
1534,acf527d09e2d402489ad535fc7924021,68.40998527729428
1535,011e4d649c1ef9adc6f8c27cf0f7cf97,108.601018598384
1540,5d10492995ebd5ba3a9da0d8766beef1,93.21306549150106
1541,84fc19db13a6d5c7316f5520fde607cf,65.91847991738773
1544,22dd0bf4975f5d9584e0f08a348d6f1f,40.68759230872341
1545,f256f2cbe373d5b9764ed170351facdd,35.88978372245147
1547,83fbdfea95c4c8cf3d6722cadab706c3,83.642959914623
1560,8074e7caaf0fa55150d06619f5b0f347,81.52330824576718
1563,55aaa4723e62d4b20bbc13afbdb2ac49,44.31448306674451
1573,da65df019e44cb76324dda83d3cbdb9d,107.55597748292222
1584,1c507984cb17ae0c53d869b877c206c7,119.00217139244833
1590,123bb583303cacd65ae42cd85bdf7694,80.91193262990338
1597,acd0daf48ceb528162573b1b17745831,98.3238120439909
1604,af00186ac80c112d3277184c943028c6,141.24722539634126
1611,b7fcad791ec93cbd9eb1296ed0a5103f,63.06711871839014
1629,ceec68201cc65967da79f310eba47267,97.97205426638054
1631,41b5f64fe30bfaf313dc927bd8129060,45.51252768776407
1637,aaa0460dfddc6300ca316274d85822d3,47.66512216318158
1645,0279615a2690d1676fe4ab2478d8c8c7,111.82199513290325
1646,a65c84452650a7ff5c06cf6edd689be2,74.28577663137283
1650,97ca1f414d8c5eedac2f547afa8d69b8,73.4361004918558
1656,2765bd0a47f54f4abf5312ac598f707f,89.01153971318016
1662,8f3a22dd7460e526f9b66968c03ecb7d,61.32304923554544
1663,9e546fe591f61298502d5494f5d4b75f,84.91607442667797
1666,f8bc6055afcf4f6274793c2a83b6c592,67.9456278718456
1667,2a8f8f79f02f3bc7f05842165acc4920,72.43438810927609
1670,ed077f866a4bebe9b156b18fa0b4b1e1,56.680678959267624
1671,9e06c4d93702eeb46ce5ab927eeae703,67.94927866047553
1674,b1739039197ccd9f11967b85e6296df0,82.19052403625615
1681,8bb0e067cf5302c62ded647d4aef6e5c,34.074117900457196
1683,0ecc872565cafdd81843c4c19749d21d,61.9892214006474
1685,9643f71b3067a01dc7f3845719535482,71.58580825339548
1688,552934aa03c478e9f7a4930cf49415e2,78.64820963211478
1691,110b513b5eaa66517241c3495abcbf91,71.33355621735848
1692,b753422eabee57424b68777a1cc58b78,63.844436659018065
1693,723116be006c80c3d9e3a1ed7688ec26,94.52233357677916
1702,f70b2bd06faad02cdd62f7d79d8c4050,42.66670541400726
1714,6804659981ec02ed6fca4347059dbdff,84.66738067523075
1718,2991107c91982e0ef04479de0930d55b,66.52863498346679
1731,0e7818789c7bf9f768a8f0ae8469d79b,113.8343092442633
1734,fda65754389c78fb1a6312401fe7c70f,115.2191383875896
1735,789ea55331bc8307b40a4579129de8ff,84.3566686633799
1740,a8bf043020de95659205fc2d5c639941,73.97382717106808
1750,19a00ceace5900c0183f950a141647ff,101.98580633062397
1753,8503d99abc74a98137214c9f3fbc18f9,56.82310143712871
1761,14e47402d45d4d46a13301f4a6547782,80.08336710464114
1762,fcefec55026742e460c6c8ab96cc48a4,60.8552516376228
1763,7ed7fc0b8e777a0c491b0095c43b7b71,79.38800174887147
1764,6eec5ff46ff13c15bb93302ce7384f0f,70.14372237551659
1769,b3c50965d959eb9f14dad9787d3aa499,93.32757535751676
1777,8c282293f8747573e5e873c4acbf3cc7,95.70787559819084
1781,dc5f6519dd4c1b54cd90f2e07132f46d,63.02700114477335
1783,df39d0fcbb4185d5bf8514715a1610c4,85.31932508871611
1788,28bbb5a282b8cd339c0fcb9b94013db5,55.811637631832255
1792,b32463dc876ba980ef96b868d345c1d2,57.21955572641487
1797,bb320133ea9070f34c16f397f4660385,63.25113399119104
1805,976f8632d443a3165640d8c1bb9f29bf,102.0193954230422
1809,ec00c1ff3a9b31a21f4180b1ba1f392e,81.13511196323338
1812,205a8f37fdfda7faa71a37ad599f77eb,84.93785740992709
1821,1907128de4e91ec124baef6ba1cccd77,83.24265489401836
1822,c244640e610a80b2c7fc9e4729089212,99.97632938970807
1824,776136611aa2ffe63d476be7c12075f7,75.06203085767007
1833,eeaf9fd9ae12c366fa14b78538fa9a1c,66.53943632194567
1835,7cd7ffc9d571491fd404a5961c1c5677,145.06584811782437
1840,8ce6424cc868ebddd11b67b5e18e7a23,143.30671223123
1845,f75a91982a7929970e73d20d58b5da51,75.39270998442305
1868,e213b0017dc7af2c99732cda9e66cdfd,63.4603189133998
1869,4468bf7799979cfc866a0478febba6e1,101.36844430929126
1874,46587907f209513aa5e6b5a2ad6b6925,115.8610116418956
1880,8b1f0ad66302ec45db62eaad9e3f52b1,60.35887615782016
1883,d2376f92dacbb734c2dde9dfbb3116fc,119.38906686739355
1893,8a4f8e362801ad18ed00b876e7bd1d82,110.02469878364968
1902,68a83ca86a9364bbddf720e61b1ff27b,61.346000258508404
1914,6aedf834283a11881267ad43ddc642f7,56.57288299342505
1918,932dc2aa2c0f913fe7af4953e56f0d28,51.66207693219181
1932,404a869f1cbc13639aee418acfd8f5b5,100.2145944828099
1936,d47628ba994a0269230ae37ad3c738e1,46.51460927232406
1941,2cdd723993ef42bd9052be54ee53656d,86.47455123169033
1943,3a1363725830e97a23a045fac3f859b1,43.570425607709595
1944,09a875bb2084da043542d05723a427ca,91.01206654984186
1951,51bd93bf6719fdd90765a741bb640ef2,69.32006758925554
1957,42ee7c36256c9a8d5bb7414e6c72ead6,39.945322683063466
1963,e51ef6e13a711a15f5455e0a0dea84f3,88.41491437809793
1969,d2ea3bb9beb833c84acef462177f71b2,67.56972967896131
1982,8e7b1844c4b37033b841130dca124229,68.20577036929555
1994,d72c89030728bb07a4274589277de04b,141.9403352926683
1997,85e6f2572a12b4c5597fe9d4bcc0b85d,81.96172466133147
2000,f89001880234ed359bb3b28f1279b3f4,78.45750068828333
2002,c7a9623437ffa8c56fa6b70eaa02ec77,93.68515702970376
2017,ef7be95050771b8b98a808ff3cc150f9,70.02994043462053
2018,31c5f795448ca4e23fd689cd0f7d1fae,53.275112216568964
2019,b77b5b5f61197f9648740ba1847bc09e,107.73206968879538
2020,8c26d23822a909634dca870ee857e049,95.88266176963495
2045,9e795a48f28523b87c8cfeef3c1bb510,81.37260370336274
2056,b87577d79235d907951b297c4a916298,66.19721101747307
2061,1b210589393b45b88f6c2b4f6bde47f9,118.87591496882455
2065,4e6012e6f01ff281686947a11a6219bd,105.73975534164315
2068,f11047eb32256ee3c1de68d6e2fc75c7,101.42695862981093
2072,ca954aa8bceaae742a8a772ca342f508,98.57850700152444
2084,f4b7a5bbd3582dc0fe1d85188e792860,70.38314012009266
2087,8def60610de90bcfa38dacfdd1f20a91,86.68378005325314
2089,8d8898222816db851bd251a4cce5b9e8,97.66859749711479
2095,3763bd896e7124bd10d5758486d1d1e9,48.448433601367995
2100,4214b0e2b7982443a612100a4af3631f,84.52092530211323
2102,1beadf4180c7d89d771627cf56c2cd81,58.30969566297674
2109,237051b3dffb8f7e00080162a5d1b311,89.82836188559656
2110,aac2343e862ae3a022c503ac7e574f01,60.141576318212884
2116,016501624efc7995026fd3d5f78dc38b,109.41330895180641
2123,176ba7a7c813ea0907d97b541f8044bb,98.96158978736565
2127,fb16bdc8ee13cbb5af7eb23fa92ba365,59.07172433355517
2128,3a02527757e5f65eaeccd7e665b103b8,56.238980948058995
2133,882578d63d7521dae0392d74fb3fb18c,69.22807565947652
2137,37193ab242f6e2dabb22f6bd08fd22e5,120.55576512521316
2141,86b25eb7c4471c5a4ce773c03b676659,75.93282445973675
2143,3cbd7200a0bdc9930c16fc6c318fe80f,88.2165203683701
2144,a5f3b2d00d5901562626d15e7476230f,63.513764638932656
2151,677e19b1142455b930463aa5b2aa19b5,61.68765371832146
2159,124839601d0a14ed2d036d09e34af7a8,75.28759490746945
2167,213d704f4882e02d5e342e595772a235,121.46326376974682
2170,07a55ffbf23bbd00ec96534e5fc2cad5,83.61348373732295
2177,a58bd91fdba7795e36022b746e0e8246,87.48042767473089
2184,46746aa4000396a3dde560bb99b284cd,106.92496940726757
2188,2ffaea7ce4a6dfb693d0dc146d492172,99.80467952908302
2197,34803c0bcb366fa99532428cbc581381,48.515759155023645
2199,0ef6f3ba58ca0a0bf09b6260bc2be76a,91.24044487491597
2204,5f731be06ca1c86aa01d359e6ad53096,71.40255000341072
2208,3afa8c8e7e8b672cd5a257c9ab56a694,77.72915101230781
2213,9d3d8d746152443a700b94c580f6c83c,89.66981578585647
2237,4dc05e36aa8f25b292ff1baed9479e4f,70.39483051240781
2239,af3ba7eefa0efee298bb935c989f7f06,83.3308923122584
2244,1c668995cf6ae94d9bc36a762017a031,74.39522068946079
2256,2d4c02fcd26357a7b6e31cea015b22a1,77.15291241751437
2265,ef196861cb32aaceee2c69ba986a217b,114.04237524558545
2272,a030ba1ea6768df67411f3673497b736,66.29537807095193
2277,3538e2775b9df2bb69c448c10bee6b16,93.7683287102411
2278,d2a23bb3767fff78b38a6076f4e7fee1,84.16107912160076
2279,07048cac9367c828732a5cc5c90627c7,45.786020642122395
2285,bbdebc343fc5cb81030198fb4269de7f,108.94845329024406
2292,7023d8d6d3eb2d380162789ddc77cbdf,65.06371053254921
2299,7fcb9adaaa3312a10431c478961f9522,93.18271298229274
2301,8e2aebe335abdd0d35a388b7c59249d2,120.12660210102243
2304,3cafbc0b57c19a233381b4a9ef89e1f2,146.0430227999018
2307,ec9f499f0bacd93ba7f7299c431465fd,99.00694312142342
2308,53025bd1054933ee7fd28c1d25aa12ff,62.56151415350945
2314,965e0defd4ead563eadc1a7c34b4edb7,85.55114189848159
2317,c14a11d358a038eff77848bb9da16e4d,42.705764574830226
2325,84be803f2c626236a564d34569c9330d,63.44495774789931
2328,dbbd2e5d5efa3838fd0a61675bc5c1b2,105.92099837564206
2333,4285476c73ea499c59398168a49fcddd,80.58372200021016
2349,40ae8e0dbe5ca2d635836dd129076d45,58.9484925355665
2355,2d745d1a4460d7b526b1716376e60090,99.39003332073975
2370,d023cc6bd4832adb3169e6888af12b6a,86.21757918357386
2392,3ded95a7edbe64c7b6982c1421f003f3,159.23503475439787
2394,86668b68cc80b9ffdda543c2100a2151,92.10947663301856
